MPI,OMP,nsamples,bounces,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
16,8,2000,26,0.102440,0.198856,0.296059,0.392184,0.487870,0.587526,0.682156,0.782061,0.877979,0.973981,1.070638,1.168276,1.265349,1.361703,1.458328,1.557807,1.652353,1.748735,1.848618,1.942394
16,8,2000,26,0.105973,0.207079,0.308826,0.409077,0.509543,0.614087,0.711574,0.815783,0.916865,1.018029,1.118699,1.221432,1.323684,1.422932,1.525413,1.627985,1.728983,1.828984,1.933234,2.033457
