MPI,OMP,nsamples,bounces,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
32,1,2000,26,4.572707,9.003982,13.444579,17.867920,22.295303,26.723676,31.155198,35.581299,40.008443,44.437294,48.862104,53.294146,57.720907,62.104499,66.529624,70.963048,75.378569,79.800216,84.217755,88.627283
32,1,2000,26,4.418567,8.834307,13.248824,17.662049,22.072527,26.490038,30.908101,35.270607,39.666465,44.096422,48.527082,52.957797,57.383467,61.797034,66.217708,70.636288,75.058828,79.492400,83.925733,88.354968
32,1,2000,26,4.438014,8.854749,13.262085,17.715419,22.164712,26.610367,31.060556,35.498807,39.948974,44.388280,48.839902,53.279417,57.714919,62.145837,66.573520,70.960900,75.385218,79.825352,84.255674,88.599062
