MPI,OMP,nsamples,bounces,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
16,8,2000,26,22.114113,44.220955,66.432499,88.485328,110.483520,132.635118,154.714157,176.885032,198.931893,220.954893,242.866718,264.878376,286.958464,309.156419,331.369682,353.529997,375.842928,398.634335,419.700013,439.816603
16,8,2000,26,22.601073,45.016218,67.518215,90.008332,112.510109,135.060784,157.673988,180.170826,202.698514,225.303010,247.796518,270.335606,292.890018,315.465019,337.965641,360.510878,383.154849,405.668070,428.274520,450.901818
