MPI,OMP,nsamples,bounces,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
16,8,2000,26,11.880938,23.811421,35.668629,47.515617,59.346510,71.192586,83.048457,94.907477,106.758183,118.557352,130.433584,142.313607,154.178145,166.025350,177.911375,189.788816,201.643261,213.468311,225.388657,236.667619
16,8,2000,26,12.188213,24.650453,36.995595,49.195754,61.429863,73.672897,85.852414,98.099159,110.356938,122.610313,134.881983,147.112404,159.351536,171.561724,183.839821,196.087217,208.368232,220.609155,232.900240,244.391927
